"Species_ID","Genus","Species","Common_Name","Individual_ID","Phenophase_ID","Phenophase_Description","First_Yes_DOY","Scientific_Names","indiv_obs#","spp_obs#","pheno_obs#","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name"
94,"Vaccinium","corymbosum","highbush blueberry",166769,371,"Breaking leaf buds",106,"Vaccinium corymbosum",28,148,419,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,371,"Breaking leaf buds",128,"Vaccinium corymbosum",28,148,419,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,390,"Ripe fruits",210,"Vaccinium corymbosum",28,148,274,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,390,"Ripe fruits",224,"Vaccinium corymbosum",28,148,274,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,467,"Increasing leaf size",117,"Vaccinium corymbosum",28,148,441,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,471,"Falling leaves",269,"Vaccinium corymbosum",28,148,428,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,471,"Falling leaves",281,"Vaccinium corymbosum",28,148,428,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,483,"Leaves",117,"Vaccinium corymbosum",28,148,592,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,483,"Leaves",269,"Vaccinium corymbosum",28,148,592,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,483,"Leaves",286,"Vaccinium corymbosum",28,148,592,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,483,"Leaves",296,"Vaccinium corymbosum",28,148,592,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,498,"Colored leaves",257,"Vaccinium corymbosum",28,148,440,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,500,"Flowers or flower buds",94,"Vaccinium corymbosum",28,148,436,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,500,"Flowers or flower buds",104,"Vaccinium corymbosum",28,148,436,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,501,"Open flowers",120,"Vaccinium corymbosum",28,148,265,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,516,"Fruits",149,"Vaccinium corymbosum",28,148,529,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,516,"Fruits",165,"Vaccinium corymbosum",28,148,529,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,516,"Fruits",190,"Vaccinium corymbosum",28,148,529,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,516,"Fruits",209,"Vaccinium corymbosum",28,148,529,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166769,516,"Fruits",224,"Vaccinium corymbosum",28,148,529,"285-2007*E, Tree 2","285-2007*E","Tree 2",42.30474282,-71.12165296,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,371,"Breaking leaf buds",104,"Vaccinium corymbosum",23,148,419,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,371,"Breaking leaf buds",111,"Vaccinium corymbosum",23,148,419,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,390,"Ripe fruits",203,"Vaccinium corymbosum",23,148,274,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,467,"Increasing leaf size",117,"Vaccinium corymbosum",23,148,441,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,483,"Leaves",117,"Vaccinium corymbosum",23,148,592,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,483,"Leaves",160,"Vaccinium corymbosum",23,148,592,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,483,"Leaves",269,"Vaccinium corymbosum",23,148,592,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,483,"Leaves",296,"Vaccinium corymbosum",23,148,592,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,500,"Flowers or flower buds",92,"Vaccinium corymbosum",23,148,436,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,500,"Flowers or flower buds",106,"Vaccinium corymbosum",23,148,436,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,501,"Open flowers",124,"Vaccinium corymbosum",23,148,265,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,516,"Fruits",160,"Vaccinium corymbosum",23,148,529,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166773,516,"Fruits",190,"Vaccinium corymbosum",23,148,529,"529-2009*A, Tree 3","529-2009*A","Tree 3",42.30327357,-71.1211043,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,371,"Breaking leaf buds",104,"Vaccinium corymbosum",20,148,419,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,371,"Breaking leaf buds",111,"Vaccinium corymbosum",20,148,419,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,467,"Increasing leaf size",117,"Vaccinium corymbosum",20,148,441,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,471,"Falling leaves",279,"Vaccinium corymbosum",20,148,428,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,483,"Leaves",117,"Vaccinium corymbosum",20,148,592,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,483,"Leaves",269,"Vaccinium corymbosum",20,148,592,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,483,"Leaves",296,"Vaccinium corymbosum",20,148,592,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,483,"Leaves",321,"Vaccinium corymbosum",20,148,592,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,498,"Colored leaves",245,"Vaccinium corymbosum",20,148,440,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,498,"Colored leaves",269,"Vaccinium corymbosum",20,148,440,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,500,"Flowers or flower buds",92,"Vaccinium corymbosum",20,148,436,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,500,"Flowers or flower buds",106,"Vaccinium corymbosum",20,148,436,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,501,"Open flowers",124,"Vaccinium corymbosum",20,148,265,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,516,"Fruits",160,"Vaccinium corymbosum",20,148,529,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166774,516,"Fruits",190,"Vaccinium corymbosum",20,148,529,"530-2009*A, Tree 4","530-2009*A","Tree 4",42.30325355,-71.12108527,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,371,"Breaking leaf buds",105,"Vaccinium corymbosum",41,148,419,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,371,"Breaking leaf buds",135,"Vaccinium corymbosum",41,148,419,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,467,"Increasing leaf size",115,"Vaccinium corymbosum",41,148,441,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,467,"Increasing leaf size",153,"Vaccinium corymbosum",41,148,441,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,471,"Falling leaves",250,"Vaccinium corymbosum",41,148,428,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,471,"Falling leaves",263,"Vaccinium corymbosum",41,148,428,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,471,"Falling leaves",298,"Vaccinium corymbosum",41,148,428,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,483,"Leaves",111,"Vaccinium corymbosum",41,148,592,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,483,"Leaves",269,"Vaccinium corymbosum",41,148,592,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,483,"Leaves",286,"Vaccinium corymbosum",41,148,592,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,483,"Leaves",296,"Vaccinium corymbosum",41,148,592,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,498,"Colored leaves",224,"Vaccinium corymbosum",41,148,440,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,500,"Flowers or flower buds",92,"Vaccinium corymbosum",41,148,436,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,500,"Flowers or flower buds",106,"Vaccinium corymbosum",41,148,436,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,500,"Flowers or flower buds",138,"Vaccinium corymbosum",41,148,436,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,501,"Open flowers",114,"Vaccinium corymbosum",41,148,265,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,501,"Open flowers",138,"Vaccinium corymbosum",41,148,265,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,516,"Fruits",160,"Vaccinium corymbosum",41,148,529,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,516,"Fruits",182,"Vaccinium corymbosum",41,148,529,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,516,"Fruits",209,"Vaccinium corymbosum",41,148,529,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
94,"Vaccinium","corymbosum","highbush blueberry",166775,516,"Fruits",224,"Vaccinium corymbosum",41,148,529,"657-2008*A, Tree 5","657-2008*A","Tree 5",42.30216796,-71.12054823,NA,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,371,"Breaking leaf buds",109,"Hamamelis virginiana",41,174,419,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,390,"Ripe fruits",288,"Hamamelis virginiana",41,174,274,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,467,"Increasing leaf size",115,"Hamamelis virginiana",41,174,441,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,471,"Falling leaves",251,"Hamamelis virginiana",41,174,428,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,471,"Falling leaves",269,"Hamamelis virginiana",41,174,428,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,471,"Falling leaves",279,"Hamamelis virginiana",41,174,428,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,483,"Leaves",115,"Hamamelis virginiana",41,174,592,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,483,"Leaves",269,"Hamamelis virginiana",41,174,592,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,483,"Leaves",285,"Hamamelis virginiana",41,174,592,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,483,"Leaves",296,"Hamamelis virginiana",41,174,592,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,498,"Colored leaves",230,"Hamamelis virginiana",41,174,440,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,498,"Colored leaves",269,"Hamamelis virginiana",41,174,440,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,498,"Colored leaves",279,"Hamamelis virginiana",41,174,440,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,500,"Flowers or flower buds",271,"Hamamelis virginiana",41,174,436,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,500,"Flowers or flower buds",287,"Hamamelis virginiana",41,174,436,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,501,"Open flowers",274,"Hamamelis virginiana",41,174,265,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,501,"Open flowers",287,"Hamamelis virginiana",41,174,265,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,501,"Open flowers",299,"Hamamelis virginiana",41,174,265,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,504,"Recent fruit or seed drop",288,"Hamamelis virginiana",41,174,271,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,516,"Fruits",166,"Hamamelis virginiana",41,174,529,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,516,"Fruits",197,"Hamamelis virginiana",41,174,529,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,516,"Fruits",239,"Hamamelis virginiana",41,174,529,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,516,"Fruits",269,"Hamamelis virginiana",41,174,529,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,516,"Fruits",279,"Hamamelis virginiana",41,174,529,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,516,"Fruits",288,"Hamamelis virginiana",41,174,529,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,371,"Breaking leaf buds",109,"Hamamelis virginiana",36,174,419,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,390,"Ripe fruits",288,"Hamamelis virginiana",36,174,274,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,467,"Increasing leaf size",115,"Hamamelis virginiana",36,174,441,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,471,"Falling leaves",269,"Hamamelis virginiana",36,174,428,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,471,"Falling leaves",285,"Hamamelis virginiana",36,174,428,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,471,"Falling leaves",299,"Hamamelis virginiana",36,174,428,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,483,"Leaves",109,"Hamamelis virginiana",36,174,592,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,483,"Leaves",269,"Hamamelis virginiana",36,174,592,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,483,"Leaves",285,"Hamamelis virginiana",36,174,592,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,483,"Leaves",296,"Hamamelis virginiana",36,174,592,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,498,"Colored leaves",220,"Hamamelis virginiana",36,174,440,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,498,"Colored leaves",244,"Hamamelis virginiana",36,174,440,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,498,"Colored leaves",269,"Hamamelis virginiana",36,174,440,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,498,"Colored leaves",279,"Hamamelis virginiana",36,174,440,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,500,"Flowers or flower buds",271,"Hamamelis virginiana",36,174,436,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,501,"Open flowers",274,"Hamamelis virginiana",36,174,265,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,504,"Recent fruit or seed drop",288,"Hamamelis virginiana",36,174,271,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,504,"Recent fruit or seed drop",299,"Hamamelis virginiana",36,174,271,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,516,"Fruits",168,"Hamamelis virginiana",36,174,529,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,516,"Fruits",197,"Hamamelis virginiana",36,174,529,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,516,"Fruits",239,"Hamamelis virginiana",36,174,529,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,516,"Fruits",269,"Hamamelis virginiana",36,174,529,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,516,"Fruits",279,"Hamamelis virginiana",36,174,529,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166777,516,"Fruits",288,"Hamamelis virginiana",36,174,529,"22947*C, Tree 11","22947*C","Tree 11",42.29994906,-71.12512975,5.4,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,371,"Breaking leaf buds",109,"Hamamelis virginiana",31,174,419,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,390,"Ripe fruits",288,"Hamamelis virginiana",31,174,274,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,467,"Increasing leaf size",115,"Hamamelis virginiana",31,174,441,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,471,"Falling leaves",269,"Hamamelis virginiana",31,174,428,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,471,"Falling leaves",279,"Hamamelis virginiana",31,174,428,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,483,"Leaves",115,"Hamamelis virginiana",31,174,592,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,483,"Leaves",269,"Hamamelis virginiana",31,174,592,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,483,"Leaves",285,"Hamamelis virginiana",31,174,592,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,483,"Leaves",296,"Hamamelis virginiana",31,174,592,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,498,"Colored leaves",244,"Hamamelis virginiana",31,174,440,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166778,498,"Colored leaves",279,"Hamamelis virginiana",31,174,440,"493-2009*A, Tree 12","493-2009*A","Tree 12",42.29979127,-71.12506756,7.6,"Shrub Route"
