"Genus","Species","Scientific_Names","Common_Name","Individual_ID","Phenophase_Description","ObservedBy_Person_ID","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name","indiv_obs#","spp_obs#","pheno_obs#","pheno_spp_obs#","pheno_indiv_obs#"
"Betula","nigra","Betula nigra","river birch",86258,"Ripe fruits","'31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1208,81,12
"Betula","nigra","Betula nigra","river birch",86258,"Ripe fruits","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1208,81,12
"Betula","nigra","Betula nigra","river birch",86258,"Ripe fruits","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1208,81,12
"Betula","nigra","Betula nigra","river birch",86258,"Increasing leaf size","'36135,31240,35997,47011'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1793,178,28
"Betula","nigra","Betula nigra","river birch",86258,"Increasing leaf size","'47011,31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1793,178,28
"Betula","nigra","Betula nigra","river birch",86258,"Increasing leaf size","'31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1793,178,28
"Betula","nigra","Betula nigra","river birch",86258,"leaf drop","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1312,237,35
"Betula","nigra","Betula nigra","river birch",86258,"leaf drop","'43399'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1312,237,35
"Betula","nigra","Betula nigra","river birch",86258,"leaf drop","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1312,237,35
"Betula","nigra","Betula nigra","river birch",86258,"leaf drop","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1312,237,35
"Betula","nigra","Betula nigra","river birch",86258,"leaf drop","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1312,237,35
"Betula","nigra","Betula nigra","river birch",86258,"leaf drop","'36135,31858,47011,43399'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1312,237,35
"Betula","nigra","Betula nigra","river birch",86258,"leafout","'47011,31240,36135,35997,31858,43399'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1004,113,25
"Betula","nigra","Betula nigra","river birch",86258,"leafout","'47011,36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1004,113,25
"Betula","nigra","Betula nigra","river birch",86258,"leafout","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1004,113,25
"Betula","nigra","Betula nigra","river birch",86258,"Colored leaves","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1192,205,32
"Betula","nigra","Betula nigra","river birch",86258,"Colored leaves","'43399'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1192,205,32
"Betula","nigra","Betula nigra","river birch",86258,"Colored leaves","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1192,205,32
"Betula","nigra","Betula nigra","river birch",86258,"Colored leaves","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1192,205,32
"Betula","nigra","Betula nigra","river birch",86258,"Colored leaves","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1192,205,32
"Betula","nigra","Betula nigra","river birch",86258,"Colored leaves","'36135,31858,47011,43399'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1192,205,32
"Betula","nigra","Betula nigra","river birch",86258,"Colored leaves","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1192,205,32
"Betula","nigra","Betula nigra","river birch",86258,"flowers","'28846,47011,47328,36135,31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1657,304,53
"Betula","nigra","Betula nigra","river birch",86258,"flowers","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1657,304,53
"Betula","nigra","Betula nigra","river birch",86258,"flowers","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1657,304,53
"Betula","nigra","Betula nigra","river birch",86258,"flowers","'36135,34731,31240,47011,35997'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1657,304,53
"Betula","nigra","Betula nigra","river birch",86258,"flowers","'31240,36135,35997'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1657,304,53
"Betula","nigra","Betula nigra","river birch",86258,"flowers","'31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1657,304,53
"Betula","nigra","Betula nigra","river birch",86258,"Open flowers","'31240,47011,36135,35997'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1025,151,29
"Betula","nigra","Betula nigra","river birch",86258,"Open flowers","'31240,36135,35997'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1025,151,29
"Betula","nigra","Betula nigra","river birch",86258,"Open flowers","'31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1025,151,29
"Betula","nigra","Betula nigra","river birch",86258,"Pollen release (flowers)","'36135,31240,35997'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,559,112,14
"Betula","nigra","Betula nigra","river birch",86258,"Recent fruit or seed drop","'31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1176,91,13
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'31240'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'31240,36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'36135'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'47011'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86258,"Fruits","'47011'","1199*D, Tree 5","1199*D","Tree 5",42.30215088,-71.12401559,68,"Birch Route",311,1928,1722,193,34
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556,36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556,36135,19414,34956,34731,31240,47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25505'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"budburst","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1600,263,84
"Betula","nigra","Betula nigra","river birch",86259,"Ripe fruits","'31240,36135,35997,25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1208,81,14
"Betula","nigra","Betula nigra","river birch",86259,"Increasing leaf size","'25556,36135,31240,47011,25505'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1793,178,50
"Betula","nigra","Betula nigra","river birch",86259,"Increasing leaf size","'47011,31240'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1793,178,50
"Betula","nigra","Betula nigra","river birch",86259,"Increasing leaf size","'31240'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1793,178,50
"Betula","nigra","Betula nigra","river birch",86259,"Increasing leaf size","'35997'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1793,178,50
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'25556,19414'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'25556,36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'36135,25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leaf drop","'19414,25556,36135,31858,47011,43399'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1312,237,65
"Betula","nigra","Betula nigra","river birch",86259,"leafout","'47011,31240,25556,36135,25505,31858,35997,19414,43399'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1004,113,24
"Betula","nigra","Betula nigra","river birch",86259,"leafout","'25556,19414,47011,36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1004,113,24
"Betula","nigra","Betula nigra","river birch",86259,"leafout","'19414,36135,25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1004,113,24
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'25556,19414'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'25556,36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'36135,25556,47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"Colored leaves","'19414,25556,36135,31858,47011,43399'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1192,205,61
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'28846'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'36135,34731,31240,25556,19414,34956,47011,25505,31858'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"flowers","'25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1657,304,69
"Betula","nigra","Betula nigra","river birch",86259,"Open flowers","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86259,"Open flowers","'25556,36135,19414,34731,34956,31240,47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86259,"Open flowers","'31240,36135,25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86259,"Pollen release (flowers)","'34731'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,559,112,28
"Betula","nigra","Betula nigra","river birch",86259,"Pollen release (flowers)","'25556,36135,31240'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,559,112,28
"Betula","nigra","Betula nigra","river birch",86259,"Pollen release (flowers)","'31240,36135,25556'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,559,112,28
"Betula","nigra","Betula nigra","river birch",86259,"Recent fruit or seed drop","'31240,36135,25556,35997'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1176,91,21
"Betula","nigra","Betula nigra","river birch",86259,"Recent fruit or seed drop","'31240'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1176,91,21
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'31240'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'25556,36135'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'31240,25556,36135,35997'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86259,"Fruits","'47011'","1251-79*A, Tree 3","1251-79*A","Tree 3",42.30223154,-71.12410601,78,"Birch Route",490,1928,1722,193,40
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'47328'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556,36135,19414,34731,31240,47011'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25505'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556,19414,36135,31858'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'19414,31240,25556,36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'19414,25556,35997'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'19414,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'31240,19414,25556,36135,34956,35997'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'25556,36135,19414,31240,47011,25505'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'47011,31240'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'31240,19414,34956,36135,35997'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556,19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556,19414,36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'36135,19414,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'19414,25556,36135,31858,47011,43399'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'47011'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'25556,36135,19414,31240,47011,25505,31858,34956,35997,43399'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'25556,19414,47011,36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556,19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556,19414,36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'36135,19414,25556,47011'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'36135'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
